Country,Year,Sex,Age,Population
Canada,2004,Male,48,255703
Canada,2004,Male,49,255703
Canada,2004,Female,45,256551
Canada,2004,Female,46,256551
Canada,2004,Female,47,256551
Canada,2004,Female,48,256551
Canada,2004,Female,49,256551
Canada,2004,Male,50,223640
Canada,2004,Male,51,223640
Canada,2004,Male,52,223640
Canada,2004,Male,53,223640
Canada,2004,Male,54,223640
Canada,2004,Female,50,227562
Canada,2004,Female,51,227562
Canada,2004,Female,52,227562
Canada,2004,Female,53,227562
Canada,2004,Female,54,227562
Canada,2004,Male,55,191132
Canada,2004,Male,56,191132
Canada,2004,Male,57,191132
Canada,2004,Male,58,191132
Canada,2004,Male,59,191132
Canada,2004,Female,55,194627
Canada,2004,Female,56,194627
Canada,2004,Female,57,194627
Canada,2004,Female,58,194627
Canada,2004,Female,59,194627
Canada,2004,Male,60,143156
Canada,2004,Male,61,143156
Canada,2004,Male,62,143156
Canada,2004,Male,63,143156
Canada,2004,Male,64,143156
Canada,2004,Female,60,148333
Canada,2004,Female,61,148333
Canada,2004,Female,62,148333
Canada,2004,Female,63,148333
Canada,2004,Female,64,148333
Canada,2004,Male,65,113053
Canada,2004,Male,66,113053
Canada,2004,Male,67,113053
Canada,2004,Male,68,113053
Canada,2004,Male,69,113053
Canada,2004,Female,65,121935
Canada,2004,Female,66,121935
Canada,2004,Female,67,121935
Canada,2004,Female,68,121935
Canada,2004,Female,69,121935
Canada,2004,Male,75,74090
Canada,2004,Male,76,74090
Canada,2004,Male,77,74090
Canada,2004,Male,78,74090
Canada,2004,Male,79,74090
Canada,2004,Female,75,96693
Canada,2004,Female,76,96693
Canada,2004,Female,77,96693
Canada,2004,Female,78,96693
Canada,2004,Female,79,96693
Canada,2004,Male,80,8802
Canada,2004,Male,81,8802
Canada,2004,Male,82,8802
Canada,2004,Male,83,8802
Canada,2004,Male,84,8802
Canada,2004,Male,85,8802
Canada,2004,Male,86,8802
Canada,2004,Male,87,8802
Canada,2004,Male,88,8802
Canada,2004,Male,89,8802
Canada,2004,Male,90,8802
Canada,2004,Male,91,8802
Canada,2004,Male,92,8802
Canada,2004,Male,93,8802
Canada,2004,Male,94,8802
Canada,2004,Male,95,8802
Canada,2004,Male,96,8802
Canada,2004,Male,97,8802
Canada,2004,Male,98,8802
Canada,2004,Male,99,8802
Canada,2004,Male,100,8802
Canada,2004,Male,101,8802
Canada,2004,Male,102,8802
Canada,2004,Male,103,8802
Canada,2004,Male,104,8802
Canada,2004,Male,105,8802
Canada,2004,Male,106,8802
Canada,2004,Male,107,8802
Canada,2004,Male,108,8802
Canada,2004,Male,109,8802
Canada,2004,Male,110,8802
Canada,2004,Male,111,8802
Canada,2004,Male,112,8802
Canada,2004,Male,113,8802
Canada,2004,Male,114,8802
Canada,2004,Male,115,8802
Canada,2004,Male,116,8802
Canada,2004,Male,117,8802
Canada,2004,Male,118,8802
Canada,2004,Male,119,8802
Canada,2004,Male,120,8802
Canada,2004,Male,121,8802
Canada,2004,Male,122,8802
Canada,2004,Female,80,16262
Canada,2004,Female,81,16262
Canada,2004,Female,82,16262
Canada,2004,Female,83,16262
Canada,2004,Female,84,16262
Canada,2004,Female,85,16262
Canada,2004,Female,86,16262
Canada,2004,Female,87,16262
Canada,2004,Female,88,16262
Canada,2004,Female,89,16262
Canada,2004,Female,90,16262
Canada,2004,Female,91,16262
Canada,2004,Female,92,16262
Canada,2004,Female,93,16262
Canada,2004,Female,94,16262
Canada,2004,Female,95,16262
Canada,2004,Female,96,16262
Canada,2004,Female,97,16262
Canada,2004,Female,98,16262
Canada,2004,Female,99,16262
Canada,2004,Female,100,16262
Canada,2004,Female,101,16262
Canada,2004,Female,102,16262
Canada,2004,Female,103,16262
Canada,2004,Female,104,16262
Canada,2004,Female,105,16262
Canada,2004,Female,106,16262
Canada,2004,Female,107,16262
Canada,2004,Female,108,16262
Canada,2004,Female,109,16262
Canada,2004,Female,110,16262
Canada,2004,Female,111,16262
Canada,2004,Female,112,16262
Canada,2004,Female,113,16262
Canada,2004,Female,114,16262
Canada,2004,Female,115,16262
Canada,2004,Female,116,16262
Canada,2004,Female,117,16262
Canada,2004,Female,118,16262
Canada,2004,Female,119,16262
Canada,2004,Female,120,16262
Canada,2004,Female,121,16262
Canada,2004,Female,122,16262
Canada,2003,Male,0,174311
Canada,2003,Male,1,174311
Canada,2003,Male,2,174311
Canada,2003,Male,3,174311
Canada,2003,Male,4,174311
Canada,2003,Female,0,165598
Canada,2003,Female,1,165598
Canada,2003,Female,2,165598
Canada,2003,Female,3,165598
Canada,2003,Female,4,165598
Canada,2003,Male,5,200690
Canada,2003,Male,6,200690
Canada,2003,Male,7,200690
Canada,2003,Male,8,200690
Canada,2003,Male,9,200690
Canada,2003,Female,5,191471
Canada,2003,Female,6,191471
Canada,2003,Female,7,191471
Canada,2003,Female,8,191471
Canada,2003,Female,9,191471
Canada,2003,Male,10,217427
Canada,2003,Male,11,217427
Canada,2003,Male,12,217427
Canada,2003,Male,13,217427
Canada,2003,Male,14,217427
Canada,2003,Female,10,206777
Canada,2003,Female,11,206777
Canada,2003,Female,12,206777
Canada,2003,Female,13,206777
Canada,2003,Female,14,206777
Canada,2003,Male,15,220836
Canada,2003,Male,16,220836
Canada,2003,Male,17,220836
Canada,2003,Male,18,220836
Canada,2003,Male,19,220836
Canada,2003,Female,15,209538
Canada,2003,Female,16,209538
Canada,2003,Female,17,209538
Canada,2003,Female,18,209538
Canada,2003,Female,19,209538
Canada,2003,Male,20,220743
Canada,2003,Male,21,220743
Canada,2003,Male,22,220743
Canada,2003,Male,23,220743
Canada,2003,Male,24,220743
Canada,2003,Female,20,211839
Canada,2003,Female,21,211839
Canada,2003,Female,22,211839
Canada,2003,Female,23,211839
Canada,2003,Female,24,211839
Canada,2003,Male,25,214944
Canada,2003,Male,26,214944
Canada,2003,Male,27,214944
Canada,2003,Male,28,214944
Canada,2003,Male,29,214944
Canada,2003,Female,25,209073
Canada,2003,Female,26,209073
Canada,2003,Female,27,209073
Canada,2003,Female,28,209073
Canada,2003,Female,29,209073
Canada,2003,Male,30,220510
Canada,2003,Male,31,220510
Canada,2003,Male,32,220510
Canada,2003,Male,33,220510
Canada,2003,Male,34,220510
Canada,2003,Female,30,216446
Canada,2003,Female,31,216446
Canada,2003,Female,32,216446
Canada,2003,Female,33,216446
Canada,2003,Female,34,216446
Canada,2003,Male,35,251819
Canada,2003,Male,36,251819
Canada,2003,Male,37,251819
Canada,2003,Male,38,251819
Canada,2003,Male,39,251819
Canada,2003,Female,35,247074
Canada,2003,Female,36,247074
Canada,2003,Female,37,247074
Canada,2003,Female,38,247074
Canada,2003,Female,39,247074
Canada,2003,Male,40,275196
Canada,2003,Male,41,275196
Canada,2003,Male,42,275196
Canada,2003,Male,43,275196
Canada,2003,Male,44,275196
Canada,2003,Female,40,272091
Canada,2003,Female,41,272091
Canada,2003,Female,42,272091
Canada,2003,Female,43,272091
Canada,2003,Female,44,272091
Canada,2003,Male,45,249297
Canada,2003,Male,46,249297
Canada,2003,Male,47,249297
Canada,2003,Male,48,249297
Canada,2003,Male,49,249297
Canada,2003,Female,45,251093
Canada,2003,Female,46,251093
Canada,2003,Female,47,251093
Canada,2003,Female,48,251093
Canada,2003,Female,49,251093
Canada,2003,Male,50,219051
Canada,2003,Male,51,219051
Canada,2003,Male,52,219051
Canada,2003,Male,53,219051
Canada,2003,Male,54,219051
Canada,2003,Female,50,222525
Canada,2003,Female,51,222525
Canada,2003,Female,52,222525
Canada,2003,Female,53,222525
Canada,2003,Female,54,222525
Canada,2003,Male,55,182612
Canada,2003,Male,56,182612
Canada,2003,Male,57,182612
Canada,2003,Male,58,182612
Canada,2003,Male,59,182612
Canada,2003,Female,55,185421
Canada,2003,Female,56,185421
Canada,2003,Female,57,185421
Canada,2003,Female,58,185421
Canada,2003,Female,59,185421
Canada,2003,Male,60,136542
Canada,2003,Male,61,136542
Canada,2003,Male,62,136542
Canada,2003,Male,63,136542
Canada,2003,Male,64,136542
Canada,2003,Female,60,141809
Canada,2003,Female,61,141809
Canada,2003,Female,62,141809
Canada,2003,Female,63,141809
Canada,2003,Female,64,141809
Canada,2003,Male,65,111658
Canada,2003,Male,66,111658
Canada,2003,Male,67,111658
Canada,2003,Male,68,111658
Canada,2003,Male,69,111658
Canada,2003,Female,65,120279
Canada,2003,Female,66,120279
Canada,2003,Female,67,120279
Canada,2003,Female,68,120279
Canada,2003,Female,69,120279
Canada,2003,Male,75,72562
Canada,2003,Male,76,72562
Canada,2003,Male,77,72562
Canada,2003,Male,78,72562
Canada,2003,Male,79,72562
Canada,2003,Female,75,96408
Canada,2003,Female,76,96408
Canada,2003,Female,77,96408
Canada,2003,Female,78,96408
Canada,2003,Female,79,96408
Canada,2003,Male,80,8426
Canada,2003,Male,81,8426
Canada,2003,Male,82,8426
Canada,2003,Male,83,8426
Canada,2003,Male,84,8426
Canada,2003,Male,85,8426
Canada,2003,Male,86,8426
Canada,2003,Male,87,8426
Canada,2003,Male,88,8426
Canada,2003,Male,89,8426
Canada,2003,Male,90,8426
Canada,2003,Male,91,8426
Canada,2003,Male,92,8426
Canada,2003,Male,93,8426
Canada,2003,Male,94,8426
Canada,2003,Male,95,8426
Canada,2003,Male,96,8426
Canada,2003,Male,97,8426
Canada,2003,Male,98,8426
Canada,2003,Male,99,8426
Canada,2003,Male,100,8426
Canada,2003,Male,101,8426
Canada,2003,Male,102,8426
Canada,2003,Male,103,8426
Canada,2003,Male,104,8426
Canada,2003,Male,105,8426
Canada,2003,Male,106,8426
Canada,2003,Male,107,8426
Canada,2003,Male,108,8426
Canada,2003,Male,109,8426
Canada,2003,Male,110,8426
Canada,2003,Male,111,8426
Canada,2003,Male,112,8426
Canada,2003,Male,113,8426
Canada,2003,Male,114,8426
Canada,2003,Male,115,8426
Canada,2003,Male,116,8426
Canada,2003,Male,117,8426
Canada,2003,Male,118,8426
Canada,2003,Male,119,8426
Canada,2003,Male,120,8426
Canada,2003,Male,121,8426
Canada,2003,Male,122,8426
Canada,2003,Female,80,15684
Canada,2003,Female,81,15684
Canada,2003,Female,82,15684
Canada,2003,Female,83,15684
Canada,2003,Female,84,15684
Canada,2003,Female,85,15684
Canada,2003,Female,86,15684
Canada,2003,Female,87,15684
Canada,2003,Female,88,15684
Canada,2003,Female,89,15684
Canada,2003,Female,90,15684
Canada,2003,Female,91,15684
Canada,2003,Female,92,15684
Canada,2003,Female,93,15684
Canada,2003,Female,94,15684
Canada,2003,Female,95,15684
Canada,2003,Female,96,15684
Canada,2003,Female,97,15684
Canada,2003,Female,98,15684
Canada,2003,Female,99,15684
Canada,2003,Female,100,15684
Canada,2003,Female,101,15684
Canada,2003,Female,102,15684
Canada,2003,Female,103,15684
Canada,2003,Female,104,15684
Canada,2003,Female,105,15684
Canada,2003,Female,106,15684
Canada,2003,Female,107,15684
Canada,2003,Female,108,15684
Canada,2003,Female,109,15684
Canada,2003,Female,110,15684
Canada,2003,Female,111,15684
Canada,2003,Female,112,15684
Canada,2003,Female,113,15684
Canada,2003,Female,114,15684
Canada,2003,Female,115,15684
Canada,2003,Female,116,15684
Canada,2003,Female,117,15684
Canada,2003,Female,118,15684
Canada,2003,Female,119,15684
Canada,2003,Female,120,15684
Canada,2003,Female,121,15684
Canada,2003,Female,122,15684
Canada,2002,Male,0,174925
Canada,2002,Male,1,174925
Canada,2002,Male,2,174925
Canada,2002,Male,3,174925
Canada,2002,Male,4,174925
Canada,2002,Female,0,166628
Canada,2002,Female,1,166628
Canada,2002,Female,2,166628
Canada,2002,Female,3,166628
Canada,2002,Female,4,166628
Canada,2002,Male,5,205221
Canada,2002,Male,6,205221
Canada,2002,Male,7,205221
Canada,2002,Male,8,205221
Canada,2002,Male,9,205221
Canada,2002,Female,5,195746
Canada,2002,Female,6,195746
Canada,2002,Female,7,195746
Canada,2002,Female,8,195746
Canada,2002,Female,9,195746
Canada,2002,Male,10,215751
Canada,2002,Male,11,215751
Canada,2002,Male,12,215751
Canada,2002,Male,13,215751
Canada,2002,Male,14,215751
Canada,2002,Female,10,204984
Canada,2002,Female,11,204984
Canada,2002,Female,12,204984
Canada,2002,Female,13,204984
Canada,2002,Female,14,204984
Canada,2002,Male,15,219629
Canada,2002,Male,16,219629
Canada,2002,Male,17,219629
Canada,2002,Male,18,219629
Canada,2002,Male,19,219629
Canada,2002,Female,15,208533
Canada,2002,Female,16,208533
Canada,2002,Female,17,208533
Canada,2002,Female,18,208533
Canada,2002,Female,19,208533
Canada,2002,Male,20,217812
Canada,2002,Male,21,217812
Canada,2002,Male,22,217812
Canada,2002,Male,23,217812
Canada,2002,Male,24,217812
Canada,2002,Female,20,208533
Canada,2002,Female,21,208533
Canada,2002,Female,22,208533
Canada,2002,Female,23,208533
Canada,2002,Female,24,208533
Canada,2002,Male,25,213326
Canada,2002,Male,26,213326
Canada,2002,Male,27,213326
Canada,2002,Male,28,213326
Canada,2002,Male,29,213326
Canada,2002,Female,25,207450
Canada,2002,Female,26,207450
Canada,2002,Female,27,207450
Canada,2002,Female,28,207450
Canada,2002,Female,29,207450
Canada,2002,Male,30,221894
Canada,2002,Male,31,221894
Canada,2002,Male,32,221894
Canada,2002,Male,33,221894
Canada,2002,Male,34,221894
Canada,2002,Female,30,217716
Canada,2002,Female,31,217716
Canada,2002,Female,32,217716
Canada,2002,Female,33,217716
Canada,2002,Female,34,217716
Canada,2002,Male,35,260234
Canada,2002,Male,36,260234
Canada,2002,Male,37,260234
Canada,2002,Male,38,260234
Canada,2002,Male,39,260234
Canada,2002,Female,35,255438
Canada,2002,Female,36,255438
Canada,2002,Female,37,255438
Canada,2002,Female,38,255438
Canada,2002,Female,39,255438
Canada,2002,Male,40,271074
Canada,2002,Male,41,271074
Canada,2002,Male,42,271074
Canada,2002,Male,43,271074
Canada,2002,Male,44,271074
Canada,2002,Female,40,268953
Canada,2002,Female,41,268953
Canada,2002,Female,42,268953
Canada,2002,Female,43,268953
Canada,2002,Female,44,268953
Canada,2002,Male,45,242752
Canada,2002,Male,46,242752
Canada,2002,Male,47,242752
Canada,2002,Male,48,242752
Canada,2002,Male,49,242752
Canada,2002,Female,45,245377
Canada,2002,Female,46,245377
Canada,2002,Female,47,245377
Canada,2002,Female,48,245377
Canada,2002,Female,49,245377
Canada,2002,Male,50,215147
Canada,2002,Male,51,215147
Canada,2002,Male,52,215147
Canada,2002,Male,53,215147
Canada,2002,Male,54,215147
Canada,2002,Female,50,217641
Canada,2002,Female,51,217641
Canada,2002,Female,52,217641
Canada,2002,Female,53,217641
Canada,2002,Female,54,217641
Canada,2002,Male,55,173217
Canada,2002,Male,56,173217
Canada,2002,Male,57,173217
Canada,2002,Male,58,173217
Canada,2002,Male,59,173217
Canada,2002,Female,55,175617
Canada,2002,Female,56,175617
Canada,2002,Female,57,175617
Canada,2002,Female,58,175617
Canada,2002,Female,59,175617
Canada,2002,Male,60,131144
Canada,2002,Male,61,131144
Canada,2002,Male,62,131144
Canada,2002,Male,63,131144
Canada,2002,Male,64,131144
Canada,2002,Female,60,136486
Canada,2002,Female,61,136486
Canada,2002,Female,62,136486
Canada,2002,Female,63,136486
Canada,2002,Female,64,136486
Canada,2002,Male,65,111212
Canada,2002,Male,66,111212
Canada,2002,Male,67,111212
Canada,2002,Male,68,111212
Canada,2002,Male,69,111212
Canada,2002,Female,65,119503
Canada,2002,Female,66,119503
Canada,2002,Female,67,119503
Canada,2002,Female,68,119503
Canada,2002,Female,69,119503
Canada,2002,Male,75,71054
Canada,2002,Male,76,71054
Canada,2002,Male,77,71054
Canada,2002,Male,78,71054
Canada,2002,Male,79,71054
Canada,2002,Female,75,96161
Canada,2002,Female,76,96161
Canada,2002,Female,77,96161
Canada,2002,Female,78,96161
Canada,2002,Female,79,96161
Canada,2002,Male,80,8016
Canada,2002,Male,81,8016
Canada,2002,Male,82,8016
Canada,2002,Male,83,8016
Canada,2002,Male,84,8016
Canada,2002,Male,85,8016
Canada,2002,Male,86,8016
Canada,2002,Male,87,8016
Canada,2002,Male,88,8016
Canada,2002,Male,89,8016
Canada,2002,Male,90,8016
Canada,2002,Male,91,8016
Canada,2002,Male,92,8016
Canada,2002,Male,93,8016
Canada,2002,Male,94,8016
Canada,2002,Male,95,8016
Canada,2002,Male,96,8016
Canada,2002,Male,97,8016
Canada,2002,Male,98,8016
Canada,2002,Male,99,8016
Canada,2002,Male,100,8016
Canada,2002,Male,101,8016
Canada,2002,Male,102,8016
Canada,2002,Male,103,8016
Canada,2002,Male,104,8016
Canada,2002,Male,105,8016
Canada,2002,Male,106,8016
Canada,2002,Male,107,8016
Canada,2002,Male,108,8016
Canada,2002,Male,109,8016
Canada,2002,Male,110,8016
Canada,2002,Male,111,8016
Canada,2002,Male,112,8016
Canada,2002,Male,113,8016
Canada,2002,Male,114,8016
Canada,2002,Male,115,8016
Canada,2002,Male,116,8016
Canada,2002,Male,117,8016
Canada,2002,Male,118,8016
Canada,2002,Male,119,8016
Canada,2002,Male,120,8016
Canada,2002,Male,121,8016
Canada,2002,Male,122,8016
Canada,2002,Female,80,15085
Canada,2002,Female,81,15085
Canada,2002,Female,82,15085
Canada,2002,Female,83,15085
Canada,2002,Female,84,15085
Canada,2002,Female,85,15085
Canada,2002,Female,86,15085
Canada,2002,Female,87,15085
Canada,2002,Female,88,15085
Canada,2002,Female,89,15085
Canada,2002,Female,90,15085
Canada,2002,Female,91,15085
Canada,2002,Female,92,15085
Canada,2002,Female,93,15085
Canada,2002,Female,94,15085
Canada,2002,Female,95,15085
Canada,2002,Female,96,15085
Canada,2002,Female,97,15085
Canada,2002,Female,98,15085
Canada,2002,Female,99,15085
Canada,2002,Female,100,15085
Canada,2002,Female,101,15085
Canada,2002,Female,102,15085
Canada,2002,Female,103,15085
Canada,2002,Female,104,15085
Canada,2002,Female,105,15085
Canada,2002,Female,106,15085
Canada,2002,Female,107,15085
Canada,2002,Female,108,15085
Canada,2002,Female,109,15085
Canada,2002,Female,110,15085
Canada,2002,Female,111,15085
Canada,2002,Female,112,15085
Canada,2002,Female,113,15085
Canada,2002,Female,114,15085
Canada,2002,Female,115,15085
Canada,2002,Female,116,15085
Canada,2002,Female,117,15085
Canada,2002,Female,118,15085
Canada,2002,Female,119,15085
Canada,2002,Female,120,15085
Canada,2002,Female,121,15085
Canada,2002,Female,122,15085
Canada,2001,Male,0,177639
Canada,2001,Male,1,177639
Canada,2001,Male,2,177639
Canada,2001,Male,3,177639
Canada,2001,Male,4,177639
Canada,2001,Female,0,169478
Canada,2001,Female,1,169478
Canada,2001,Female,2,169478
Canada,2001,Female,3,169478
Canada,2001,Female,4,169478
Canada,2001,Male,5,207751
Canada,2001,Male,6,207751
Canada,2001,Male,7,207751
Canada,2001,Male,8,207751
Canada,2001,Male,9,207751
Canada,2001,Female,5,198004
Canada,2001,Female,6,198004
Canada,2001,Female,7,198004
Canada,2001,Female,8,198004
Canada,2001,Female,9,198004
Canada,2001,Male,10,213178
Canada,2001,Male,11,213178
Canada,2001,Male,12,213178
Canada,2001,Male,13,213178
Canada,2001,Male,14,213178
Canada,2001,Female,10,202646
Canada,2001,Female,11,202646
Canada,2001,Female,12,202646
Canada,2001,Female,13,202646
Canada,2001,Female,14,202646
Canada,2001,Male,15,217773
Canada,2001,Male,16,217773
Canada,2001,Male,17,217773
Canada,2001,Male,18,217773
Canada,2001,Male,19,217773
Canada,2001,Female,15,206443
Canada,2001,Female,16,206443
Canada,2001,Female,17,206443
Canada,2001,Female,18,206443
Canada,2001,Female,19,206443
Canada,2001,Male,20,214713
Canada,2001,Male,21,214713
Canada,2001,Male,22,214713
Canada,2001,Male,23,214713
Canada,2001,Male,24,214713
Canada,2001,Female,20,205157
Canada,2001,Female,21,205157
Canada,2001,Female,22,205157
Canada,2001,Female,23,205157
Canada,2001,Female,24,205157
Canada,2001,Male,25,211532
Canada,2001,Male,26,211532
Canada,2001,Male,27,211532
Canada,2001,Male,28,211532
Canada,2001,Male,29,211532
Canada,2001,Female,25,205766
Canada,2001,Female,26,205766
Canada,2001,Female,27,205766
Canada,2001,Female,28,205766
Canada,2001,Female,29,205766
Canada,2001,Male,30,224318
Canada,2001,Male,31,224318
Canada,2001,Male,32,224318
Canada,2001,Male,33,224318
Canada,2001,Male,34,224318
Canada,2001,Female,30,220199
Canada,2001,Female,31,220199
Canada,2001,Female,32,220199
Canada,2001,Female,33,220199
Canada,2001,Female,34,220199
Canada,2001,Male,35,266501
Canada,2001,Male,36,266501
Canada,2001,Male,37,266501
Canada,2001,Male,38,266501
Canada,2001,Male,39,266501
Canada,2001,Female,35,261772
Canada,2001,Female,36,261772
Canada,2001,Female,37,261772
Canada,2001,Female,38,261772
Canada,2001,Female,39,261772
Canada,2001,Male,40,265594
Canada,2001,Male,41,265594
Canada,2001,Male,42,265594
Canada,2001,Male,43,265594
Canada,2001,Male,44,265594
Canada,2001,Female,40,264541
